date,ticker,iv,hv,source
2025-07-15,SO,0.18611273,0.15099832,ibkr
2025-07-16,SO,0.18816054,0.14847427,ibkr
2025-07-17,SO,0.1845729,0.14723606,ibkr
2025-07-18,SO,0.18403317,0.14844252,ibkr
2025-07-21,SO,0.18327119,0.14474376,ibkr
2025-07-22,SO,0.19511358,0.14691857,ibkr
2025-07-23,SO,0.18628735,0.14391829,ibkr
2025-07-24,SO,0.18606511,0.14361667,ibkr
2025-07-25,SO,0.17752462,0.14321981,ibkr
2025-07-28,SO,0.18050903,0.14014016,ibkr
2025-07-29,SO,0.1798423,0.13828284,ibkr
2025-07-30,SO,0.18079477,0.13467932,ibkr
2025-07-31,SO,0.16311057,0.14648996,ibkr
2025-08-01,SO,0.16795229,0.14880764,ibkr
2025-08-04,SO,0.16714269,0.14722019,ibkr
2025-08-05,SO,0.16790467,0.1515698,ibkr
2025-08-06,SO,0.16388842,0.1532525,ibkr
2025-08-07,SO,0.16138025,0.15315725,ibkr
2025-08-08,SO,0.1525064,0.15083957,ibkr
2025-08-11,SO,0.15864983,0.15079195,ibkr
2025-08-12,SO,0.15093482,0.15136343,ibkr
2025-08-13,SO,0.15547493,0.15104594,ibkr
2025-08-14,SO,0.16253909,0.14696619,ibkr
2025-08-15,SO,0.14298169,0.14668045,ibkr
2025-08-18,SO,0.1401719,0.14750593,ibkr
2025-08-19,SO,0.14733131,0.14398179,ibkr
2025-08-20,SO,0.14844252,0.14455327,ibkr
2025-08-21,SO,0.14749005,0.14048939,ibkr
2025-08-22,SO,0.14129899,0.14167998,ibkr
2025-08-25,SO,0.15045859,0.14166411,ibkr
2025-08-26,SO,0.15118881,0.14107675,ibkr
2025-08-27,SO,0.15528444,0.14091801,ibkr
2025-08-28,SO,0.14917275,0.1401719,ibkr
2025-08-29,SO,0.1525064,0.13882257,ibkr
2025-09-02,SO,0.16444403,0.13960042,ibkr
2025-09-03,SO,0.16301532,0.13720337,ibkr
2025-09-04,SO,0.15677664,0.13748911,ibkr
2025-09-05,SO,0.14831553,0.13775898,ibkr
2025-09-08,SO,0.16211047,0.13925118,ibkr
2025-09-09,SO,0.16293595,0.13888607,ibkr
2025-09-10,SO,0.16274545,0.13929881,ibkr
2025-09-11,SO,0.16595211,0.13871145,ibkr
2025-09-12,SO,0.15358586,0.12502762,ibkr
2025-09-15,SO,0.16299945,0.12231308,ibkr
2025-09-16,SO,0.16906351,0.12221784,ibkr
2025-09-17,SO,0.16239622,0.11637602,ibkr
2025-09-18,SO,0.16512663,0.11809046,ibkr
2025-09-19,SO,0.16344393,0.12413865,ibkr
2025-09-22,SO,0.16647596,0.12359892,ibkr
2025-09-23,SO,0.17295276,0.12351955,ibkr
2025-09-24,SO,0.16882539,0.12263057,ibkr
2025-09-25,SO,0.17182567,0.12339255,ibkr
2025-09-26,SO,0.16257084,0.12347192,ibkr
2025-09-29,SO,0.16426941,0.12264645,ibkr
2025-09-30,SO,0.1716828,0.12247183,ibkr
2025-10-01,SO,0.17655628,0.12251945,ibkr
2025-10-02,SO,0.17392111,0.12218609,ibkr
2025-10-03,SO,0.17193679,0.1234878,ibkr
2025-10-06,SO,0.17920732,0.12036052,ibkr
2025-10-07,SO,0.18128688,0.11951917,ibkr
2025-10-08,SO,0.18792242,0.12090025,ibkr
2025-10-09,SO,0.18044553,0.12139236,ibkr
2025-10-10,SO,0.20205074,0.12402753,ibkr
2025-10-13,SO,0.19593905,0.12680557,ibkr
2025-10-14,SO,0.19431985,0.12737705,ibkr
2025-10-15,SO,0.20198724,0.1275358,ibkr
2025-10-16,SO,0.19692327,0.13120281,ibkr
2025-10-17,SO,0.18516026,0.13339349,ibkr
2025-10-20,SO,0.18309657,0.1337586,ibkr
2025-10-21,SO,0.18696995,0.13599691,ibkr
2025-10-22,SO,0.18914476,0.1387432,ibkr
2025-10-23,SO,0.18731919,0.13979092,ibkr
2025-10-24,SO,0.17939781,0.13982267,ibkr
2025-10-27,SO,0.18393792,0.14014016,ibkr
2025-10-28,SO,0.19331976,0.14302932,ibkr
2025-10-29,SO,0.19074809,0.14607722,ibkr
2025-10-30,SO,0.18115988,0.15050621,ibkr
2025-10-31,SO,0.17433385,0.14741068,ibkr
2025-11-03,SO,0.17438147,0.15833234,ibkr
2025-11-04,SO,0.18623973,0.15882445,ibkr
2025-11-05,SO,0.18866853,0.16793642,ibkr
2025-11-06,SO,0.17665152,0.16823803,ibkr
2025-11-07,SO,0.17368299,0.16880952,ibkr
2025-11-10,SO,0.17730238,0.17195267,ibkr
2025-11-11,SO,0.16657121,0.17200029,ibkr
2025-11-12,SO,0.16426941,0.17244478,ibkr
2025-11-13,SO,0.17406398,0.17193679,ibkr
2025-11-14,SO,0.17407985,0.17209554,ibkr
2025-11-17,SO,0.17868346,0.1726829,ibkr
2025-11-18,SO,0.18611273,0.17279402,ibkr
2025-11-19,SO,0.18125513,0.17252415,ibkr
2025-11-20,SO,0.18525551,0.17276227,ibkr
2025-11-21,SO,0.17476246,0.17331788,ibkr
2025-11-24,SO,0.17412748,0.17420685,ibkr
2025-11-25,SO,0.16780942,0.17288927,ibkr
2025-11-26,SO,0.15517331,0.17292101,ibkr
2025-11-28,SO,0.15410972,0.16842853,ibkr
2025-12-01,SO,0.15941181,0.16819041,ibkr
2025-12-02,SO,0.15750687,0.16795229,ibkr
2025-12-03,SO,0.15271277,0.17925494,ibkr
2025-12-04,SO,0.1725559,0.18019154,ibkr
2025-12-05,SO,0.16006266,0.1830807,ibkr
2025-12-08,SO,0.16966674,0.18290608,ibkr
2025-12-09,SO,0.17031759,0.18309657,ibkr
2025-12-10,SO,0.17412748,0.18279496,ibkr
2025-12-11,SO,0.16912701,0.18377918,ibkr
2025-12-12,SO,0.17184155,0.17790561,ibkr
2025-12-15,SO,0.16866665,0.17838184,ibkr
2025-12-16,SO,0.1686984,0.16960324,ibkr
2025-12-17,SO,0.16760305,0.17200029,ibkr
2025-12-18,SO,0.16252321,0.16288833,ibkr
2025-12-19,SO,0.1522524,0.16261846,ibkr
2025-12-22,SO,0.15737987,0.16226922,ibkr
2025-12-23,SO,0.15663377,0.15917369,ibkr
2025-12-24,SO,0.15272864,0.15855458,ibkr
2025-12-26,SO,0.15028397,0.15845934,ibkr
2025-12-29,SO,0.15125231,0.1580466,ibkr
2025-12-30,SO,0.15020459,0.15658615,ibkr
2025-12-31,SO,0.15004585,0.15579242,ibkr
2026-01-02,SO,0.15585592,0.15591942,ibkr
2026-01-05,SO,0.15952293,0.15987217,ibkr
2026-01-06,SO,0.15547493,0.16052302,ibkr
2026-01-07,SO,0.17195267,0.16077702,ibkr
2026-01-08,SO,0.17527044,0.16009441,ibkr
2026-01-09,SO,0.18689058,0.16015791,ibkr
2026-01-12,SO,0.17166693,0.16052302,ibkr
2026-01-13,SO,0.14133074,0.16320582,ibkr
2026-01-14,SO,0.15576067,0.16166599,ibkr
2026-01-15,SO,0.17698489,0.16184061,ibkr
2026-01-16,SO,0.16742843,0.14841077,ibkr
2026-01-20,SO,0.18917651,0.14868064,ibkr
2026-01-21,SO,0.18806529,0.1475853,ibkr
2026-01-22,SO,0.18838278,0.15129993,ibkr
2026-01-23,SO,0.19420873,0.15433197,ibkr
2026-01-26,SO,0.19378012,0.15364936,ibkr
2026-01-27,SO,0.20179674,0.15056971,ibkr
2026-01-28,SO,0.19443097,0.15096657,ibkr
2026-01-29,SO,0.18895427,0.14977598,ibkr
2026-01-30,SO,0.19190693,0.15077608,ibkr
2026-02-02,SO,0.20136813,0.15217303,ibkr
2026-02-03,SO,0.20676546,0.15290326,ibkr
2026-02-04,SO,0.20917839,0.15349062,ibkr
2026-02-05,SO,0.21579806,0.15526856,ibkr
2026-02-06,SO,0.20460653,0.16077702,ibkr
2026-02-09,SO,0.20762269,0.16250734,ibkr
2026-02-10,SO,0.20249522,0.16534887,ibkr
2026-02-11,SO,0.20786081,0.16519013,ibkr
2026-02-12,SO,0.2079243,0.16990486,ibkr
2026-02-13,SO,0.20373343,0.17185742,ibkr
2026-02-17,SO,0.20528914,0.17398461,ibkr
2026-02-18,SO,0.20597174,0.16988898,ibkr
2026-02-19,SO,0.19328801,0.21238504,ibkr
2026-02-20,SO,0.18589049,0.21965557,ibkr
2026-02-23,SO,0.20259047,0.21941745,ibkr
2026-02-24,SO,0.19751063,0.22163988,ibkr
2026-02-25,SO,0.19647878,0.22398931,ibkr
2026-02-26,SO,0.19046235,0.22290984,ibkr
2026-02-27,SO,0.19568506,0.22402106,ibkr
2026-03-02,SO,0.20055853,0.22327495,ibkr
2026-03-03,SO,0.2032572,0.22841829,ibkr
2026-03-04,SO,0.19173231,0.22808493,ibkr
2026-03-05,SO,0.19981243,0.22825955,ibkr
2026-03-06,SO,0.20198724,0.22883103,ibkr
2026-03-09,SO,0.20578125,0.22649748,ibkr
2026-03-10,SO,0.20270159,0.22641811,ibkr
2026-03-11,SO,0.20425729,0.22557676,ibkr
2026-03-12,SO,0.20222536,0.22875166,ibkr
2026-03-13,SO,0.19624067,0.22954538,ibkr
2026-03-16,SO,0.18400142,0.22998987,ibkr
2026-03-17,SO,0.18106464,0.22710071,ibkr
2026-03-18,SO,0.19760587,0.22686259,ibkr
2026-03-19,SO,0.19174818,0.22695784,ibkr
2026-03-20,SO,0.21065472,0.22945014,ibkr
2026-03-23,SO,0.20863866,0.22657685,ibkr
2026-03-24,SO,0.21062297,0.22813255,ibkr
2026-03-25,SO,0.205686,0.22740233,ibkr
2026-03-26,SO,0.21325814,0.22743407,ibkr
2026-03-27,SO,0.21497259,0.225672,ibkr
2026-03-30,SO,0.22546564,0.22837067,ibkr
2026-03-31,SO,0.21983018,0.2282913,ibkr
2026-04-01,SO,0.21235329,0.22808493,ibkr
2026-04-02,SO,0.20782906,0.18900189,ibkr
2026-04-06,SO,0.21341688,0.17884221,ibkr
2026-04-07,SO,0.21241679,0.17833422,ibkr
2026-04-08,SO,0.19370074,0.18027091,ibkr
2026-04-09,SO,0.19146244,0.17904857,ibkr
2026-04-10,SO,0.20620986,0.17974705,ibkr
2026-04-13,SO,0.20479703,0.17952481,ibkr
2026-04-14,SO,0.1967169,0.18109639,ibkr
2026-04-15,SO,0.21049597,0.17393698,ibkr
2026-04-16,SO,0.21178181,0.1724289,ibkr
2026-04-17,SO,0.19639941,0.17203204,ibkr
2026-04-20,SO,0.20957525,0.17069858,ibkr
2026-04-21,SO,0.21530595,0.17104782,ibkr
2026-04-22,SO,0.21654416,0.17288927,ibkr
2026-04-23,SO,0.21571869,0.17479421,ibkr
2026-04-24,SO,0.21762363,0.17057159,ibkr
2026-04-27,SO,0.21784587,0.1691905,ibkr
2026-04-28,SO,0.21794112,0.16914288,ibkr
2026-04-29,SO,0.21211517,0.1694445,ibkr
2026-04-30,SO,0.19011311,0.17793736,ibkr
2026-05-01,SO,0.18438241,0.17758812,ibkr
2026-05-04,SO,0.18930351,0.17665152,ibkr
2026-05-05,SO,0.18860503,0.17569905,ibkr
2026-05-06,SO,0.19174818,0.1742386,ibkr
2026-05-07,SO,0.18981149,0.17379411,ibkr
2026-05-08,SO,0.18823991,0.17488945,ibkr
2026-05-11,SO,0.19571681,0.1750482,ibkr
2026-05-12,SO,0.1880018,0.17169868,ibkr
2026-05-13,SO,0.1967169,0.1710002,ibkr
2026-05-14,SO,0.18695408,0.17053984,ibkr
2026-05-15,SO,0.1918593,0.17098432,ibkr
2026-05-18,SO,0.19368487,0.17146056,ibkr
2026-05-19,SO,0.18792242,0.17315913,ibkr
2026-05-20,SO,0.18993849,0.16853965,ibkr
2026-05-21,SO,0.18265209,0.16658709,ibkr
2026-05-22,SO,0.1759213,0.16574574,ibkr
2026-05-26,SO,0.19265303,0.1645869,ibkr
2026-05-27,SO,0.18709695,0.16379317,ibkr
2026-05-28,SO,0.18714457,0.16536475,ibkr
2026-05-29,SO,0.19093858,0.16496789,ibkr
2026-06-01,SO,0.20517801,0.16696807,ibkr
2026-06-02,SO,0.205559,0.16504726,ibkr
2026-06-03,SO,0.20674959,0.16933338,ibkr
2026-06-04,SO,0.20052678,0.17217491,ibkr
2026-06-05,SO,0.20835292,0.17284164,ibkr
2026-06-08,SO,0.20179674,0.17536569,ibkr
2026-06-09,SO,0.20068553,0.17912795,ibkr
2026-06-10,SO,0.21255966,0.18112813,ibkr
2026-06-11,SO,0.17827072,0.18303308,ibkr
2026-06-12,SO,0.19493896,0.17612766,ibkr
2026-06-15,SO,0.18670009,0.18057253,ibkr
2026-06-16,SO,0.20117764,,ibkr
2025-06-17,SPG,0.24121315,0.25315078,ibkr
2025-06-18,SPG,0.23372038,0.25100772,ibkr
2025-06-20,SPG,0.23738739,0.25016637,ibkr
2025-06-23,SPG,0.23038673,0.24940439,ibkr
2025-06-24,SPG,0.22252885,0.24884879,ibkr
2025-06-25,SPG,0.22859291,0.2240528,ibkr
2025-06-26,SPG,0.22516402,0.18785893,ibkr
2025-06-27,SPG,0.22281459,0.18525551,ibkr
2025-06-30,SPG,0.23016449,0.18733507,ibkr
2025-07-01,SPG,0.22814843,0.19301814,ibkr
2025-07-02,SPG,0.23275203,0.19004961,ibkr
2025-07-03,SPG,0.23254567,0.18909714,ibkr
2025-07-07,SPG,0.2533254,0.19138307,ibkr
2025-07-08,SPG,0.24351495,0.18876377,ibkr
2025-07-09,SPG,0.24311809,0.1871922,ibkr
2025-07-10,SPG,0.23984794,0.18108051,ibkr
2025-07-11,SPG,0.24265773,0.18204886,ibkr
2025-07-14,SPG,0.24945202,0.1789692,ibkr
2025-07-15,SPG,0.24541989,0.17871521,ibkr
2025-07-16,SPG,0.25453186,0.17612766,ibkr
2025-07-17,SPG,0.24129252,0.17479421,ibkr
2025-07-18,SPG,0.2393717,0.17455609,ibkr
2025-07-21,SPG,0.23741914,0.17560381,ibkr
2025-07-22,SPG,0.24032417,0.17296864,ibkr
2025-07-23,SPG,0.24489603,0.16652359,ibkr
2025-07-24,SPG,0.24194337,0.16698395,ibkr
2025-07-25,SPG,0.23475222,0.16661883,ibkr
2025-07-28,SPG,0.24322921,0.16736494,ibkr
2025-07-29,SPG,0.24500715,0.16596798,ibkr
2025-07-30,SPG,0.24884879,0.16587273,ibkr
2025-07-31,SPG,0.25054736,0.16896826,ibkr
2025-08-01,SPG,0.26177063,0.17033347,ibkr
2025-08-04,SPG,0.25611931,0.17419097,ibkr
2025-08-05,SPG,0.20386043,0.18652547,ibkr
2025-08-06,SPG,0.20500339,0.19019248,ibkr
2025-08-07,SPG,0.20660672,0.19346263,ibkr
2025-08-08,SPG,0.19759,0.19314514,ibkr
2025-08-11,SPG,0.2064956,0.19249428,ibkr
2025-08-12,SPG,0.19265303,0.19184343,ibkr
2025-08-13,SPG,0.18989086,0.18565237,ibkr
2025-08-14,SPG,0.1927324,0.18466815,ibkr
2025-08-15,SPG,0.18798592,0.18517613,ibkr
2025-08-18,SPG,0.19038297,0.18031853,ibkr
2025-08-19,SPG,0.19301814,0.18184249,ibkr
2025-08-20,SPG,0.19303402,0.18138213,ibkr
2025-08-21,SPG,0.19882821,0.18173137,ibkr
2025-08-22,SPG,0.17746112,0.18417604,ibkr
2025-08-25,SPG,0.18665246,0.18371568,ibkr
2025-08-26,SPG,0.18789068,0.18236635,ibkr
2025-08-27,SPG,0.18274733,0.18049315,ibkr
2025-08-28,SPG,0.17935019,0.18217585,ibkr
2025-08-29,SPG,0.17882633,0.18193773,ibkr
2025-09-02,SPG,0.19527232,0.18854153,ibkr
2025-09-03,SPG,0.19325626,0.18927176,ibkr
2025-09-04,SPG,0.18566824,0.1902401,ibkr
2025-09-05,SPG,0.18592224,0.19446272,ibkr
2025-09-08,SPG,0.18890664,0.19452622,ibkr
2025-09-09,SPG,0.19403411,0.19789162,ibkr
2025-09-10,SPG,0.1936055,0.19581205,ibkr
2025-09-11,SPG,0.1863826,0.19298639,ibkr
2025-09-12,SPG,0.18836691,0.18995436,ibkr
2025-09-15,SPG,0.19284352,0.18843041,ibkr
2025-09-16,SPG,0.19784399,0.18430304,ibkr
2025-09-17,SPG,0.19692327,0.17017472,ibkr
2025-09-18,SPG,0.19716139,0.16965087,ibkr
2025-09-19,SPG,0.19343088,0.16639659,ibkr
2025-09-22,SPG,0.19974893,0.16819041,ibkr
2025-09-23,SPG,0.20774968,0.16847615,ibkr
2025-09-24,SPG,0.20921014,0.16593623,ibkr
2025-09-25,SPG,0.21351213,0.16426941,ibkr
2025-09-26,SPG,0.20452716,0.16414241,ibkr
2025-09-29,SPG,0.21340101,0.16320582,ibkr
2025-09-30,SPG,0.21413124,0.16382492,ibkr
2025-10-01,SPG,0.22002068,0.16360268,ibkr
2025-10-02,SPG,0.22216374,0.16344393,ibkr
2025-10-03,SPG,0.22292571,0.16318994,ibkr
2025-10-06,SPG,0.24070516,0.16165011,ibkr
2025-10-07,SPG,0.24164176,0.16230097,ibkr
2025-10-08,SPG,0.24032417,0.16271371,ibkr
2025-10-09,SPG,0.2450389,0.16287245,ibkr
2025-10-10,SPG,0.26235799,0.16455515,ibkr
2025-10-13,SPG,0.25202369,0.16584098,ibkr
2025-10-14,SPG,0.24965839,0.15779261,ibkr
2025-10-15,SPG,0.24832493,0.15809422,ibkr
2025-10-16,SPG,0.26570751,0.15709413,ibkr
2025-10-17,SPG,0.24595962,0.15096657,ibkr
2025-10-20,SPG,0.23851448,0.14972836,ibkr
2025-10-21,SPG,0.24081628,0.14537874,ibkr
2025-10-22,SPG,0.23880022,0.14699794,ibkr
2025-10-23,SPG,0.2386256,0.14645821,ibkr
2025-10-24,SPG,0.23872085,0.14572798,ibkr
2025-10-27,SPG,0.23686353,0.14550574,ibkr
2025-10-28,SPG,0.24492778,0.14431515,ibkr
2025-10-29,SPG,0.24453092,0.14644234,ibkr
2025-10-30,SPG,0.25024574,0.14282295,ibkr
2025-10-31,SPG,0.25137283,0.14634709,ibkr
2025-11-03,SPG,0.249833,0.14872826,ibkr
2025-11-04,SPG,0.21457572,0.16534887,ibkr
2025-11-05,SPG,0.20868628,0.16649184,ibkr
2025-11-06,SPG,0.22124302,0.16831741,ibkr
2025-11-07,SPG,0.22233836,0.16773005,ibkr
2025-11-10,SPG,0.21740139,0.16900001,ibkr
2025-11-11,SPG,0.2104801,0.1686984,ibkr
2025-11-12,SPG,0.21044835,0.16661883,ibkr
2025-11-13,SPG,0.22275109,0.16785705,ibkr
2025-11-14,SPG,0.21038485,0.16811104,ibkr
2025-11-17,SPG,0.23337114,0.16750781,ibkr
2025-11-18,SPG,0.23186306,0.16736494,ibkr
2025-11-19,SPG,0.22371944,0.16676171,ibkr
2025-11-20,SPG,0.23067247,0.17398461,ibkr
2025-11-21,SPG,0.21498846,0.17090495,ibkr
2025-11-24,SPG,0.19835198,0.16946037,ibkr
2025-11-25,SPG,0.19757412,0.17138119,ibkr
2025-11-26,SPG,0.18779543,0.17098432,ibkr
2025-11-28,SPG,0.189494,0.17123832,ibkr
2025-12-01,SPG,0.19060522,0.17201617,ibkr
2025-12-02,SPG,0.19274827,0.17344487,ibkr
2025-12-03,SPG,0.19241491,0.17236541,ibkr
2025-12-04,SPG,0.193669,0.17053984,ibkr
2025-12-05,SPG,0.18703345,0.16995248,ibkr
2025-12-08,SPG,0.19578031,0.17042872,ibkr
2025-12-09,SPG,0.19557394,0.17028585,ibkr
2025-12-10,SPG,0.19720901,0.17546094,ibkr
2025-12-11,SPG,0.19025598,0.17122244,ibkr
2025-12-12,SPG,0.19035122,0.17044459,ibkr
2025-12-15,SPG,0.18798592,0.16663471,ibkr
2025-12-16,SPG,0.18930351,0.16206285,ibkr
2025-12-17,SPG,0.18995436,0.14350555,ibkr
2025-12-18,SPG,0.18342994,0.14399766,ibkr
2025-12-19,SPG,0.17712776,0.14199747,ibkr
2025-12-22,SPG,0.17968355,0.14188635,ibkr
2025-12-23,SPG,0.17696901,0.14075926,ibkr
2025-12-24,SPG,0.17965181,0.13979092,ibkr
2025-12-26,SPG,0.18182661,0.14064814,ibkr
2025-12-29,SPG,0.18846216,0.13904481,ibkr
2025-12-30,SPG,0.19190693,0.13791772,ibkr
2025-12-31,SPG,0.19106558,0.13352049,ibkr
2026-01-02,SPG,0.19301814,0.13501269,ibkr
2026-01-05,SPG,0.19889171,0.13656839,ibkr
2026-01-06,SPG,0.19919332,0.13190129,ibkr
2026-01-07,SPG,0.20779731,0.13402847,ibkr
2026-01-08,SPG,0.20473353,0.13891782,ibkr
2026-01-09,SPG,0.20139988,0.1361239,ibkr
2026-01-12,SPG,0.2137185,0.13540955,ibkr
2026-01-13,SPG,0.21294065,0.13585404,ibkr
2026-01-14,SPG,0.21962382,0.1386162,ibkr
2026-01-15,SPG,0.21524245,0.14263245,ibkr
2026-01-16,SPG,0.21395662,0.14726781,ibkr
2026-01-20,SPG,0.22641811,0.1492045,ibkr
2026-01-21,SPG,0.22211611,0.1508872,ibkr
2026-01-22,SPG,0.22456079,0.15509394,ibkr
2026-01-23,SPG,0.22275109,0.15518919,ibkr
2026-01-26,SPG,0.22740233,0.1498871,ibkr
2026-01-27,SPG,0.22419567,0.15044271,ibkr
2026-01-28,SPG,0.22449729,0.15055383,ibkr
2026-01-29,SPG,0.22565613,0.157364,ibkr
2026-01-30,SPG,0.22665622,0.15880858,ibkr
2026-02-02,SPG,0.22824367,0.16071352,ibkr
2026-02-03,SPG,0.21611555,0.16733319,ibkr
2026-02-04,SPG,0.21327401,0.17298451,ibkr
2026-02-05,SPG,0.21752838,0.17515932,ibkr
2026-02-06,SPG,0.20360644,0.18171549,ibkr
2026-02-09,SPG,0.20186024,0.18242984,ibkr
2026-02-10,SPG,0.2022571,0.18385855,ibkr
2026-02-11,SPG,0.20687659,0.1846364,ibkr
2026-02-12,SPG,0.21746488,0.1912402,ibkr
2026-02-13,SPG,0.21355975,0.20033629,ibkr
2026-02-17,SPG,0.21638542,0.20074903,ibkr
2026-02-18,SPG,0.20484465,0.20208249,ibkr
2026-02-19,SPG,0.20751157,0.19887583,ibkr
2026-02-20,SPG,0.19538344,0.19963781,ibkr
2026-02-23,SPG,0.20876565,0.19768525,ibkr
2026-02-24,SPG,0.20851166,0.19766937,ibkr
2026-02-25,SPG,0.2030667,0.1983996,ibkr
2026-02-26,SPG,0.19930445,0.19812973,ibkr
2026-02-27,SPG,0.20697183,0.19612954,ibkr
2026-03-02,SPG,0.21194055,0.1942881,ibkr
2026-03-03,SPG,0.21295652,0.2030667,ibkr
2026-03-04,SPG,0.2063686,0.20190787,ibkr
2026-03-05,SPG,0.21768713,0.20247935,ibkr
2026-03-06,SPG,0.23195831,0.20500339,ibkr
2026-03-09,SPG,0.24386419,0.21735376,ibkr
2026-03-10,SPG,0.23570469,0.22549738,ibkr
2026-03-11,SPG,0.24167351,0.2282278,ibkr
2026-03-12,SPG,0.2484678,0.23092647,ibkr
2026-03-13,SPG,0.24996,0.22913265,ibkr
2026-03-16,SPG,0.23792712,0.23272029,ibkr
2026-03-17,SPG,0.22067153,0.23310127,ibkr
2026-03-18,SPG,0.2258625,0.22776744,ibkr
2026-03-19,SPG,0.22813255,0.22429092,ibkr
2026-03-20,SPG,0.24756295,0.23005337,ibkr
2026-03-23,SPG,0.25376988,0.22881516,ibkr
2026-03-24,SPG,0.25813537,0.2328949,ibkr
2026-03-25,SPG,0.2508966,0.23449823,ibkr
2026-03-26,SPG,0.25559545,0.23397437,ibkr
2026-03-27,SPG,0.26823156,0.23070422,ibkr
2026-03-30,SPG,0.27896273,0.22644985,ibkr
2026-03-31,SPG,0.27121597,0.23138683,ibkr
2026-04-01,SPG,0.25572245,0.22933902,ibkr
2026-04-02,SPG,0.26192938,0.23076772,ibkr
2026-04-06,SPG,0.26654886,0.22994225,ibkr
2026-04-07,SPG,0.27380351,0.22908502,ibkr
2026-04-08,SPG,0.25489697,0.23156145,ibkr
2026-04-09,SPG,0.24767407,0.23367276,ibkr
2026-04-10,SPG,0.25181732,0.23281553,ibkr
2026-04-13,SPG,0.257929,0.23386325,ibkr
2026-04-14,SPG,0.25577007,0.23173607,ibkr
2026-04-15,SPG,0.2507061,0.22308446,ibkr
2026-04-16,SPG,0.25269042,0.22287809,ibkr
2026-04-17,SPG,0.25022987,0.22203674,ibkr
2026-04-20,SPG,0.25032511,0.21706802,ibkr
2026-04-21,SPG,0.25667492,0.20578125,ibkr
2026-04-22,SPG,0.2606118,0.19712964,ibkr
2026-04-23,SPG,0.25864336,0.1944786,ibkr
2026-04-24,SPG,0.26150077,0.19130369,ibkr
2026-04-27,SPG,0.26577101,0.18938288,ibkr
2026-04-28,SPG,0.2646598,0.18777955,ibkr
2026-04-29,SPG,0.26078642,0.1878748,ibkr
2026-04-30,SPG,0.25027749,0.18839866,ibkr
2026-05-01,SPG,0.25262692,0.18804942,ibkr
2026-05-04,SPG,0.26172301,0.17923907,ibkr
2026-05-05,SPG,0.25742102,0.1741751,ibkr
2026-05-06,SPG,0.25461123,0.17060334,ibkr
2026-05-07,SPG,0.2532619,0.16757131,ibkr
2026-05-08,SPG,0.25415087,0.16758718,ibkr
2026-05-11,SPG,0.26558052,0.16592036,ibkr
2026-05-12,SPG,0.2267356,0.1741751,ibkr
2026-05-13,SPG,0.22332258,0.1670157,ibkr
2026-05-14,SPG,0.21727439,0.16892064,ibkr
2026-05-15,SPG,0.22105252,0.16693632,ibkr
2026-05-18,SPG,0.22402106,0.16544412,ibkr
2026-05-19,SPG,0.21562344,0.16703157,ibkr
2026-05-20,SPG,0.21244854,0.16715857,ibkr
2026-05-21,SPG,0.21487734,0.16747606,ibkr
2026-05-22,SPG,0.21151194,0.16934925,ibkr
2026-05-26,SPG,0.21968731,0.16742843,ibkr
2026-05-27,SPG,0.21679815,0.16730144,ibkr
2026-05-28,SPG,0.21549644,0.16639659,ibkr
2026-05-29,SPG,0.21441698,0.16744431,ibkr
2026-06-01,SPG,0.22265585,0.16747606,ibkr
2026-06-02,SPG,0.2224336,0.16777767,ibkr
2026-06-03,SPG,0.22217961,0.16666646,ibkr
2026-06-04,SPG,0.22105252,0.16963499,ibkr
2026-06-05,SPG,0.21522658,0.17182567,ibkr
2026-06-08,SPG,0.21940157,0.17519107,ibkr
2026-06-09,SPG,0.22260822,0.17769924,ibkr
2026-06-10,SPG,0.22035404,0.17520694,ibkr
2026-06-11,SPG,0.22113189,0.17576255,ibkr
2026-06-12,SPG,0.20165387,0.17888983,ibkr
2026-06-15,SPG,0.19701852,0.18242984,ibkr
2026-06-16,SPG,0.19976481,,ibkr
2025-06-17,SPY,0.16649184,0.16388842,ibkr
2025-06-18,SPY,0.16004679,0.1604754,ibkr
2025-06-20,SPY,0.16258671,0.15904669,ibkr
2025-06-23,SPY,0.1523794,0.15660202,ibkr
2025-06-24,SPY,0.13655252,0.15752274,ibkr
2025-06-25,SPY,0.13336174,0.13018684,ibkr
2025-06-26,SPY,0.1313298,0.12945661,ibkr
2025-06-27,SPY,0.1314568,0.13010747,ibkr
2025-06-30,SPY,0.13420309,0.13026621,ibkr
2025-07-01,SPY,0.13588579,0.12986935,ibkr
2025-07-02,SPY,0.13655252,0.12580547,ibkr
2025-07-03,SPY,0.13237752,0.12529749,ibkr
2025-07-07,SPY,0.14831553,0.12074151,ibkr
2025-07-08,SPY,0.13929881,0.11966204,ibkr
2025-07-09,SPY,0.13153617,0.11350273,ibkr
2025-07-10,SPY,0.12936136,0.10699418,ibkr
2025-07-11,SPY,0.13266326,0.10718468,ibkr
2025-07-14,SPY,0.14055289,0.10180322,ibkr
2025-07-15,SPY,0.141172,0.09927917,ibkr
2025-07-16,SPY,0.14055289,0.09918393,ibkr
2025-07-17,SPY,0.1345682,0.09858069,ibkr
2025-07-18,SPY,0.13371098,0.09867594,ibkr
2025-07-21,SPY,0.13445708,0.09619952,ibkr
2025-07-22,SPY,0.13263151,0.0920404,ibkr
